tid,lat_lon,date_time,taxi_id,intersection_101_280,bayshore_fwy,stop
596178,37.6652718 -122.397148,2008-06-09,326,True,False,
596178,37.7819901 -122.410599,2008-06-09,326,True,False,
859680,37.783329 -122.402542,2008-06-06,468,True,False,
399180,37.7835007 -122.398453,2008-06-04,215,True,False,
154394,37.780201 -122.403542,2008-05-22,83,True,True,
154394,37.7651711 -122.40477,2008-05-22,83,True,True,
408524,37.7450981 -122.405022,2008-05-22,220,True,True,
408524,37.7804298 -122.409607,2008-05-22,220,True,True,
408524,37.7698593 -122.405197,2008-05-22,220,True,True,
107448,37.6143608 -122.396294,2008-06-02,59,True,False,
221291,37.6872406 -122.390152,2008-05-18,121,True,True,
52702,37.7817802 -122.407738,2008-05-19,30,True,False,
175031,37.6843605 -122.389442,2008-06-03,96,True,True,
175031,37.7502213 -122.403412,2008-06-03,96,True,True,
176604,37.6798096 -122.388512,2008-06-06,97,True,True,
137783,37.6777115 -122.388313,2008-06-04,74,True,False,
312144,37.7210312 -122.400101,2008-06-06,172,True,True,
312144,37.7079811 -122.394821,2008-06-06,172,True,True,
516671,37.6248512 -122.4011,2008-05-31,284,True,False,
516671,37.7165718 -122.398849,2008-05-31,284,True,False,
564396,37.682251 -122.389023,2008-06-04,309,True,True,
564396,37.7217598 -122.400414,2008-06-04,309,True,True,
564396,37.7874718 -122.408173,2008-06-04,309,True,True,
457132,37.65979 -122.404533,2008-05-19,249,True,True,
885533,37.6924591 -122.391281,2008-05-31,483,True,True,
885533,37.7860603 -122.401901,2008-05-31,483,True,True,
814244,37.7158508 -122.398361,2008-05-29,445,True,False,
814244,37.6535492 -122.406921,2008-05-29,445,True,False,
398147,37.6166496 -122.397888,2008-05-24,215,True,False,
398147,37.6297607 -122.401947,2008-05-24,215,True,False,
398147,37.7654114 -122.404556,2008-05-24,215,True,False,
398147,37.7718315 -122.401733,2008-05-24,215,True,False,
703858,37.6903381 -122.390846,2008-05-19,386,True,False,
703858,37.7427788 -122.406639,2008-05-19,386,True,False,
109402,37.76017 -122.406342,2008-06-07,60,True,False,
52546,37.7691116 -122.405128,2008-05-17,30,True,True,
52546,37.6686211 -122.393761,2008-05-17,30,True,True,
52546,37.618721 -122.398956,2008-05-17,30,True,True,
52546,37.7214508 -122.400223,2008-05-17,30,True,True,
328903,37.7611694 -122.406151,2008-06-07,180,True,False,
328903,37.7381592 -122.407997,2008-06-07,180,True,False,
328903,37.7566109 -122.403343,2008-06-07,180,True,False,
109402,37.7190895 -122.399551,2008-06-07,60,True,False,
109402,37.6531296 -122.40686,2008-06-07,60,True,False,
109402,37.6396408 -122.405281,2008-06-07,60,True,False,
109402,37.7033501 -122.393753,2008-06-07,60,True,False,
109402,37.7571411 -122.403664,2008-06-07,60,True,False,
109402,37.7652588 -122.404961,2008-06-07,60,True,False,
109402,37.7830505 -122.409279,2008-06-07,60,True,False,
109402,37.7713509 -122.4086,2008-06-07,60,True,False,
829717,37.6937408 -122.39164,2008-05-30,453,True,True,
829717,37.7068787 -122.3946,2008-05-30,453,True,True,
829717,37.7844582 -122.399811,2008-05-30,453,True,True,
86548,37.7236519 -122.401161,2008-05-19,48,True,True,
86548,37.6846085 -122.389542,2008-05-19,48,True,True,
20525,37.6921082 -122.39122,2008-06-09,12,True,False,
149950,37.6614494 -122.402588,2008-05-27,80,True,True,
149950,37.7243195 -122.401337,2008-05-27,80,True,True,
107752,37.7877083 -122.406288,2008-06-06,59,True,False,
107752,37.7836914 -122.398849,2008-06-06,59,True,False,
107752,37.7572212 -122.40361,2008-06-06,59,True,False,
188698,37.6180611 -122.398773,2008-06-06,103,True,True,
96782,37.6420212 -122.405952,2008-05-26,53,True,False,
96782,37.6289787 -122.401878,2008-05-26,53,True,False,
149950,37.7115211 -122.395653,2008-05-27,80,True,True,
149950,37.6484108 -122.406441,2008-05-27,80,True,True,
701414,37.6681213 -122.394302,2008-05-20,385,True,True,
516178,37.7034912 -122.393791,2008-05-21,284,True,False,
701414,37.7795982 -122.398468,2008-05-20,385,True,True,
934795,37.7849808 -122.403633,2008-05-31,508,True,False,
176077,37.7551613 -122.403023,2008-05-26,97,True,False,
763218,37.6664696 -122.39579,2008-05-29,416,True,False,
763218,37.7516212 -122.40287,2008-05-29,416,True,False,
596519,37.6588707 -122.405128,2008-05-21,327,True,True,
516671,37.7030716 -122.393707,2008-05-31,284,True,False,
516671,37.77742 -122.408821,2008-05-31,284,True,False,
767362,37.717289 -122.399048,2008-05-18,419,True,False,
767362,37.7436714 -122.40583,2008-05-18,419,True,False,
687355,37.7241096 -122.401283,2008-05-20,378,True,True,
687355,37.7612801 -122.406036,2008-05-20,378,True,True,
687355,37.7728806 -122.406479,2008-05-20,378,True,True,
24688,37.6144104 -122.396477,2008-05-30,15,True,False,
24688,37.6649094 -122.397522,2008-05-30,15,True,False,
24688,37.70327 -122.393784,2008-05-30,15,True,False,
24688,37.7770004 -122.40818,2008-05-30,15,True,False,
430427,37.7842903 -122.408401,2008-05-27,233,True,True,mall
449005,37.6797104 -122.388489,2008-06-03,243,True,True,
449005,37.7461205 -122.404572,2008-06-03,243,True,True,
869421,37.7859917 -122.40789,2008-05-30,474,True,True,mall
882305,37.630249 -122.402481,2008-06-04,481,True,True,
859680,37.7817917 -122.405121,2008-06-06,468,True,False,
166918,37.7166901 -122.398933,2008-06-07,89,True,False,
166918,37.6193504 -122.398949,2008-06-07,89,True,False,
166918,37.7036781 -122.393829,2008-06-07,89,True,False,
166918,37.6402588 -122.405533,2008-06-07,89,True,False,
596178,37.6768188 -122.388481,2008-06-09,326,True,False,
596178,37.6904488 -122.390839,2008-06-09,326,True,False,
596178,37.7027092 -122.3936,2008-06-09,326,True,False,
913524,37.6399498 -122.405441,2008-06-06,497,True,True,
913524,37.7848511 -122.40023,2008-06-06,497,True,True,
869406,37.6174202 -122.385178,2008-05-28,474,True,False,airport
96780,37.6797981 -122.388519,2008-05-26,53,True,True,
96780,37.706871 -122.394577,2008-05-26,53,True,True,
96780,37.7200012 -122.399818,2008-05-26,53,True,True,
96780,37.6933098 -122.391518,2008-05-26,53,True,True,
96780,37.6430588 -122.406082,2008-05-26,53,True,True,
96780,37.6563492 -122.406464,2008-05-26,53,True,True,
96780,37.7596207 -122.40612,2008-05-26,53,True,True,
96780,37.7823296 -122.397163,2008-05-26,53,True,True,
96780,37.7728882 -122.406548,2008-05-26,53,True,True,
96780,37.7834396 -122.40255,2008-05-26,53,True,True,
47657,37.6670914 -122.395287,2008-06-02,27,True,True,
47657,37.6929398 -122.391418,2008-06-02,27,True,True,
47657,37.629879 -122.401947,2008-06-02,27,True,True,
47657,37.7458496 -122.404793,2008-06-02,27,True,True,
96780,37.6671715 -122.395248,2008-05-26,53,True,True,
96780,37.6295815 -122.402458,2008-05-26,53,True,True,
96780,37.78479 -122.400337,2008-05-26,53,True,True,
96780,37.7462082 -122.404701,2008-05-26,53,True,True,
96780,37.7803383 -122.397339,2008-05-26,53,True,True,
135232,37.6985588 -122.392616,2008-05-30,73,True,True,
135232,37.7845688 -122.399857,2008-05-30,73,True,True,
107693,37.6523018 -122.406853,2008-06-05,59,True,False,
107693,37.7023392 -122.393539,2008-06-05,59,True,False,
107693,37.6890907 -122.390549,2008-06-05,59,True,False,
107693,37.639389 -122.405167,2008-06-05,59,True,False,
107752,37.7301712 -122.403809,2008-06-06,59,True,False,intersection_101_280
107752,37.6656113 -122.396469,2008-06-06,59,True,False,
107752,37.67733 -122.38839,2008-06-06,59,True,False,
107752,37.6470413 -122.406372,2008-06-06,59,True,False,
597099,37.6818695 -122.388924,2008-05-30,327,True,True,
597099,37.6689911 -122.393494,2008-05-30,327,True,True,
597099,37.7765617 -122.393677,2008-05-30,327,True,True,
597099,37.771431 -122.397881,2008-05-30,327,True,True,
488162,37.7061691 -122.394363,2008-06-06,266,True,False,
488162,37.7812996 -122.404572,2008-06-06,266,True,False,
597099,37.6319885 -122.402718,2008-05-30,327,True,True,
597099,37.6952515 -122.39193,2008-05-30,327,True,True,
597099,37.7757988 -122.394531,2008-05-30,327,True,True,
811241,37.7698517 -122.422684,2008-06-08,443,True,True,
765668,37.7817192 -122.404602,2008-05-23,418,True,True,
701414,37.7834396 -122.402573,2008-05-20,385,True,True,
688578,37.6275101 -122.40197,2008-06-08,378,True,False,
688578,37.6540184 -122.406898,2008-06-08,378,True,False,
677909,37.657959 -122.405632,2008-06-07,372,True,True,
765668,37.6715088 -122.391243,2008-05-23,418,True,True,
765668,37.7532692 -122.402847,2008-05-23,418,True,True,
312068,37.7321281 -122.4049,2008-06-05,172,True,False,intersection_101_280
934795,37.7286606 -122.402962,2008-05-31,508,True,False,intersection_101_280
677764,37.6653099 -122.397057,2008-06-05,372,True,False,
677764,37.6532516 -122.40699,2008-06-05,372,True,False,
763218,37.6916809 -122.391098,2008-05-29,416,True,False,
763218,37.6153488 -122.397499,2008-05-29,416,True,False,
763218,37.7783813 -122.405823,2008-05-29,416,True,False,
763218,37.7403183 -122.40786,2008-05-29,416,True,False,
6401,37.6157913 -122.388672,2008-05-18,5,True,False,airport
6401,37.7575798 -122.404037,2008-05-18,5,True,False,
493220,37.6410599 -122.4058,2008-05-20,270,True,False,
493220,37.665699 -122.396622,2008-05-20,270,True,False,
493220,37.7175102 -122.399139,2008-05-20,270,True,False,
493220,37.6912804 -122.391052,2008-05-20,270,True,False,
493220,37.7796097 -122.398537,2008-05-20,270,True,False,
493220,37.7847786 -122.40036,2008-05-20,270,True,False,
917477,37.7811813 -122.395752,2008-06-05,499,True,False,
917477,37.757309 -122.403679,2008-06-05,499,True,False,
917477,37.6781616 -122.388344,2008-06-05,499,True,False,
917477,37.6422806 -122.406013,2008-06-05,499,True,False,
917477,37.6291885 -122.402328,2008-06-05,499,True,False,
917477,37.6555901 -122.406708,2008-06-05,499,True,False,
74117,37.6784286 -122.38829,2008-05-30,41,True,False,
74117,37.6292305 -122.402321,2008-05-30,41,True,False,
74117,37.6915817 -122.391068,2008-05-30,41,True,False,
74117,37.7179985 -122.399223,2008-05-30,41,True,False,
74117,37.6558113 -122.406601,2008-05-30,41,True,False,
52702,37.7151718 -122.398003,2008-05-19,30,True,False,
52702,37.6510696 -122.406807,2008-05-19,30,True,False,
52702,37.6374016 -122.404358,2008-05-19,30,True,False,
52702,37.6237106 -122.40078,2008-05-19,30,True,False,
52702,37.7555008 -122.403091,2008-05-19,30,True,False,
399180,37.6257706 -122.401382,2008-06-04,215,True,False,
107445,37.6544113 -122.406929,2008-06-02,59,True,False,
869457,37.6905899 -122.390862,2008-05-31,474,True,False,
869457,37.7709503 -122.408669,2008-05-31,474,True,False,
596178,37.6145782 -122.396828,2008-06-09,326,True,False,
399180,37.6521492 -122.406868,2008-06-04,215,True,False,
399180,37.6638298 -122.398888,2008-06-04,215,True,False,
399180,37.6387596 -122.405006,2008-06-04,215,True,False,
796741,37.6539383 -122.40696,2008-06-03,435,True,False,
796741,37.7421913 -122.407097,2008-06-03,435,True,False,
596178,37.71595 -122.39856,2008-06-09,326,True,False,
596178,37.7419281 -122.407227,2008-06-09,326,True,False,
596178,37.7681885 -122.404999,2008-06-09,326,True,False,
859680,37.6405907 -122.405731,2008-06-06,468,True,False,
859680,37.6767502 -122.388512,2008-06-06,468,True,False,
859680,37.6273308 -122.402,2008-06-06,468,True,False,
859680,37.61446 -122.396584,2008-06-06,468,True,False,
859680,37.7551689 -122.403107,2008-06-06,468,True,False,
796475,37.7040291 -122.393959,2008-05-28,435,True,False,
859680,37.6900406 -122.390793,2008-06-06,468,True,False,
596178,37.6274109 -122.402023,2008-06-09,326,True,False,
596178,37.6539497 -122.406937,2008-06-09,326,True,False,
596178,37.6406097 -122.40564,2008-06-09,326,True,False,
844816,37.6761208 -122.38868,2008-06-01,461,True,False,
796475,37.664669 -122.397949,2008-05-27,435,True,False,
796475,37.7822113 -122.397072,2008-05-28,435,True,False,
814272,37.6903992 -122.390831,2008-05-30,445,True,False,
814272,37.7562408 -122.403107,2008-05-30,445,True,False,
814272,37.7858887 -122.418068,2008-05-30,445,True,False,
767362,37.730381 -122.404053,2008-05-18,419,True,False,intersection_101_280
814272,37.7298088 -122.403671,2008-05-30,445,True,False,intersection_101_280
12932,37.7570496 -122.403473,2008-06-03,8,True,False,
12932,37.7836304 -122.39418,2008-06-03,8,True,False,
917306,37.7309113 -122.404282,2008-06-03,499,True,False,intersection_101_280
917306,37.6417389 -122.405899,2008-06-03,499,True,False,
917306,37.7858086 -122.401833,2008-06-03,499,True,False,
917306,37.7442398 -122.405449,2008-06-03,499,True,False,
917306,37.7824211 -122.397209,2008-06-03,499,True,False,
137783,37.6551514 -122.406761,2008-06-04,74,True,False,
137783,37.7158089 -122.39843,2008-06-04,74,True,False,
137783,37.641449 -122.405899,2008-06-04,74,True,False,
137783,37.6281395 -122.402184,2008-06-04,74,True,False,
137783,37.7026405 -122.393517,2008-06-04,74,True,False,
137783,37.6659203 -122.396767,2008-06-04,74,True,False,
137783,37.7807884 -122.408852,2008-06-04,74,True,False,
299060,37.7290306 -122.403183,2008-05-31,163,True,False,intersection_101_280
516671,37.6759987 -122.388741,2008-05-31,284,True,False,
358610,37.7282906 -122.402779,2008-06-09,196,True,False,intersection_101_280
358610,37.6757889 -122.388733,2008-06-09,196,True,False,
358610,37.6395187 -122.40519,2008-06-09,196,True,False,
358610,37.6281891 -122.401772,2008-06-09,196,True,False,
358610,37.7023392 -122.393471,2008-06-09,196,True,False,
358610,37.7406883 -122.407738,2008-06-09,196,True,False,
358610,37.7536087 -122.402863,2008-06-09,196,True,False,
137783,37.6149406 -122.397102,2008-06-04,74,True,False,
6401,37.6780815 -122.388313,2008-05-18,5,True,False,
6401,37.6141014 -122.396294,2008-05-18,5,True,False,
6401,37.7758102 -122.402901,2008-05-18,5,True,False,
869648,37.7289391 -122.403122,2008-06-04,474,True,False,intersection_101_280
869648,37.6896019 -122.390633,2008-06-04,474,True,False,
312208,37.7286797 -122.403008,2008-06-07,172,True,False,intersection_101_280
493220,37.7048302 -122.394089,2008-05-20,270,True,False,
6401,37.7309189 -122.404259,2008-05-18,5,True,False,intersection_101_280
24688,37.6166191 -122.387917,2008-05-30,15,True,False,airport
24688,37.6271706 -122.402,2008-05-30,15,True,False,
24688,37.6404991 -122.405678,2008-05-30,15,True,False,
12932,37.6173782 -122.398483,2008-06-03,8,True,False,
12932,37.786499 -122.398643,2008-06-03,8,True,False,
52702,37.6152916 -122.390808,2008-05-19,30,True,False,airport
52702,37.728569 -122.402969,2008-05-19,30,True,False,intersection_101_280
399180,37.6163712 -122.38797,2008-06-04,215,True,False,airport
516671,37.7297287 -122.403618,2008-05-31,284,True,False,intersection_101_280
516671,37.6144485 -122.394897,2008-05-31,284,True,False,
516671,37.7835007 -122.414322,2008-05-31,284,True,False,
557807,37.6189919 -122.399094,2008-06-03,305,True,False,
557807,37.7565117 -122.403313,2008-06-03,305,True,False,
557807,37.7970314 -122.423691,2008-06-03,305,True,False,
557807,37.8310318 -122.480042,2008-06-03,305,True,False,
557807,37.7955818 -122.42334,2008-06-03,305,True,False,
767362,37.6657104 -122.396431,2008-05-18,419,True,False,
767362,37.6288185 -122.401848,2008-05-18,419,True,False,
767362,37.6156082 -122.39727,2008-05-18,419,True,False,
767362,37.7572289 -122.403648,2008-05-18,419,True,False,
767362,37.7763481 -122.407379,2008-05-18,419,True,False,
844816,37.6394615 -122.405281,2008-06-01,461,True,False,
844816,37.7161293 -122.398682,2008-06-01,461,True,False,
859680,37.78442 -122.399803,2008-06-06,468,True,False,
859680,37.7659683 -122.4049,2008-06-06,468,True,False,
859680,37.7795982 -122.398552,2008-06-06,468,True,False,
859680,37.7834587 -122.402382,2008-06-06,468,True,False,
859680,37.7760696 -122.404587,2008-06-06,468,True,False,
869406,37.70298 -122.3936,2008-05-28,474,True,False,
869406,37.6255798 -122.401329,2008-05-28,474,True,False,
869406,37.6893692 -122.390541,2008-05-28,474,True,False,
869406,37.6643906 -122.398148,2008-05-28,474,True,False,
166918,37.6900101 -122.390671,2008-06-07,89,True,False,
166918,37.7699318 -122.40519,2008-06-07,89,True,False,
166918,37.7812614 -122.395981,2008-06-07,89,True,False,
493220,37.7303505 -122.403847,2008-05-20,270,True,False,intersection_101_280
493220,37.6773682 -122.38839,2008-05-20,270,True,False,
493220,37.6549988 -122.406799,2008-05-20,270,True,False,
493220,37.6277008 -122.402069,2008-05-20,270,True,False,
859680,37.6539497 -122.40699,2008-06-06,468,True,False,
859680,37.7162704 -122.398743,2008-06-06,468,True,False,
859680,37.7760696 -122.404587,2008-06-06,468,True,False,
859680,37.7813911 -122.395981,2008-06-06,468,True,False,
814244,37.6763496 -122.388611,2008-05-29,445,True,False,
814244,37.7420807 -122.407066,2008-05-29,445,True,False,
814244,37.7807999 -122.412102,2008-05-29,445,True,False,
814244,37.779911 -122.411774,2008-05-29,445,True,False,
763218,37.6556816 -122.406609,2008-05-29,416,True,False,
844816,37.6142807 -122.396019,2008-06-01,461,True,False,
844816,37.6896515 -122.390678,2008-06-01,461,True,False,
844816,37.6646805 -122.397789,2008-06-01,461,True,False,
869406,37.6520882 -122.406868,2008-05-28,474,True,False,
814244,37.6273613 -122.401588,2008-05-29,445,True,False,
814244,37.6897888 -122.390709,2008-05-29,445,True,False,
814272,37.6412086 -122.405769,2008-05-30,445,True,False,
814272,37.6277084 -122.402069,2008-05-30,445,True,False,
398147,37.7179909 -122.399178,2008-05-24,215,True,False,
398147,37.65625 -122.406349,2008-05-24,215,True,False,
398147,37.6919708 -122.391121,2008-05-24,215,True,False,
351391,37.7556305 -122.403038,2008-05-18,193,True,False,
331711,37.7298508 -122.403664,2008-05-18,182,True,False,intersection_101_280
331711,37.6317406 -122.402641,2008-05-18,182,True,False,
331711,37.6651192 -122.39727,2008-05-18,182,True,False,
331711,37.6198692 -122.399353,2008-05-18,182,True,False,
331711,37.7504883 -122.40329,2008-05-18,182,True,False,
331711,37.7606316 -122.406227,2008-05-18,182,True,False,
331711,37.7784386 -122.4058,2008-05-18,182,True,False,
331711,37.7483406 -122.403976,2008-05-18,182,True,False,
331711,37.7654114 -122.404793,2008-05-18,182,True,False,
301827,37.6516418 -122.406769,2008-06-03,165,True,False,
301827,37.7748299 -122.405563,2008-06-03,165,True,False,
473155,37.665081 -122.39727,2008-05-19,258,True,False,
473155,37.6263313 -122.401649,2008-05-19,258,True,False,
869870,37.7301216 -122.40377,2008-06-08,474,True,False,intersection_101_280
869870,37.6547089 -122.406799,2008-06-08,474,True,False,
869870,37.6909218 -122.3909,2008-06-08,474,True,False,
869870,37.6410599 -122.405739,2008-06-08,474,True,False,
766716,37.7849503 -122.403847,2008-06-05,418,True,True,
869870,37.6772804 -122.388329,2008-06-08,474,True,False,
316925,37.7309799 -122.404282,2008-05-21,175,True,False,intersection_101_280
316925,37.6430397 -122.405853,2008-05-21,175,True,False,
677764,37.7700119 -122.405273,2008-06-05,372,True,False,
107752,37.633831 -122.402908,2008-06-06,59,True,False,
934795,37.7672806 -122.404984,2008-05-31,508,True,False,
688578,37.7296219 -122.403458,2008-06-08,378,True,False,intersection_101_280
677764,37.6265793 -122.40181,2008-06-05,372,True,False,
677764,37.6396408 -122.405441,2008-06-05,372,True,False,
677764,37.6907082 -122.390938,2008-06-05,372,True,False,
677764,37.7042999 -122.393997,2008-06-05,372,True,False,
677764,37.7567596 -122.40329,2008-06-05,372,True,False,
516178,37.7163391 -122.398758,2008-05-21,284,True,False,
516178,37.7421913 -122.407097,2008-05-21,284,True,False,
482620,37.6521606 -122.406837,2008-06-04,263,True,False,
482620,37.663681 -122.398987,2008-06-04,263,True,False,
482620,37.7861214 -122.405151,2008-06-04,263,True,False,
482620,37.7539711 -122.402901,2008-06-04,263,True,False,
710744,37.7283783 -122.402893,2008-05-28,389,True,False,intersection_101_280
710744,37.6283607 -122.402138,2008-05-28,389,True,False,
710744,37.6642303 -122.398422,2008-05-28,389,True,False,
710744,37.6520996 -122.40683,2008-05-28,389,True,False,
710744,37.6753616 -122.388977,2008-05-28,389,True,False,
710744,37.6886215 -122.39045,2008-05-28,389,True,False,
710744,37.7154999 -122.398216,2008-05-28,389,True,False,
794888,37.6754799 -122.388908,2008-05-29,434,True,False,
794888,37.777771 -122.400513,2008-05-29,434,True,False,
794888,37.7744293 -122.405167,2008-05-29,434,True,False,
796804,37.7300911 -122.403778,2008-06-04,435,True,False,intersection_101_280
796804,37.654789 -122.406891,2008-06-04,435,True,False,
796804,37.7809715 -122.396393,2008-06-04,435,True,False,
796804,37.7785301 -122.400391,2008-06-04,435,True,False,
36633,37.7158508 -122.398514,2008-06-06,21,True,False,
37114,37.6900711 -122.3908,2008-05-19,22,True,False,
37114,37.7430382 -122.406403,2008-05-19,22,True,False,
37114,37.7688103 -122.405128,2008-05-19,22,True,False,
206076,37.6386986 -122.405029,2008-05-20,113,True,False,
206076,37.7439308 -122.40564,2008-05-20,113,True,False,
301827,37.6637001 -122.398956,2008-06-03,165,True,False,
301827,37.6745796 -122.389267,2008-06-03,165,True,False,
301827,37.7541199 -122.402878,2008-06-03,165,True,False,
301827,37.7764397 -122.407539,2008-06-03,165,True,False,
331711,37.7526207 -122.402847,2008-05-18,182,True,False,
206076,37.6761398 -122.388672,2008-05-20,113,True,False,
796804,37.7170486 -122.399017,2008-06-04,435,True,False,
796804,37.7828407 -122.397636,2008-06-04,435,True,False,
796804,37.7870789 -122.40303,2008-06-04,435,True,False,
331711,37.6905289 -122.390892,2008-05-18,182,True,False,
331711,37.7171402 -122.39904,2008-05-18,182,True,False,
331711,37.676899 -122.388481,2008-05-18,182,True,False,
331711,37.7585907 -122.405342,2008-05-18,182,True,False,
331711,37.7815704 -122.404999,2008-05-18,182,True,False,
766716,37.72752 -122.402603,2008-06-05,418,True,True,intersection_101_280
688578,37.6146088 -122.39682,2008-06-08,378,True,False,
351391,37.7288284 -122.403069,2008-05-18,193,True,False,intersection_101_280
351391,37.6256294 -122.401428,2008-05-18,193,True,False,
351391,37.6645203 -122.397888,2008-05-18,193,True,False,
351391,37.7662888 -122.404846,2008-05-18,193,True,False,
351391,37.7518387 -122.40284,2008-05-18,193,True,False,
36633,37.6153412 -122.390099,2008-06-06,21,True,False,airport
36633,37.7288284 -122.403091,2008-06-06,21,True,False,intersection_101_280
36633,37.6161118 -122.397568,2008-06-06,21,True,False,
37114,37.6175613 -122.386772,2008-05-19,22,True,False,airport
37114,37.7295914 -122.403488,2008-05-19,22,True,False,intersection_101_280
37114,37.6145515 -122.396698,2008-05-19,22,True,False,
37114,37.6403084 -122.405586,2008-05-19,22,True,False,
96782,37.7305107 -122.404022,2008-05-26,53,True,False,intersection_101_280
206076,37.7303085 -122.403954,2008-05-20,113,True,False,intersection_101_280
206076,37.7038689 -122.393806,2008-05-20,113,True,False,
398147,37.7695999 -122.404694,2008-05-24,215,True,False,
301827,37.7279816 -122.402702,2008-06-03,165,True,False,intersection_101_280
331711,37.7041206 -122.393951,2008-05-18,182,True,False,
331711,37.7414284 -122.407539,2008-05-18,182,True,False,
331711,37.7716408 -122.40612,2008-05-18,182,True,False,
351391,37.6759186 -122.388741,2008-05-18,193,True,False,
351391,37.61446 -122.39489,2008-05-18,193,True,False,
351391,37.7158585 -122.398491,2008-05-18,193,True,False,
398147,37.7654114 -122.404556,2008-05-24,215,True,False,
398147,37.7782288 -122.400711,2008-05-24,215,True,False,
794888,37.6887093 -122.390388,2008-05-29,434,True,False,
794888,37.7674484 -122.404968,2008-05-29,434,True,False,
794888,37.740799 -122.407738,2008-05-29,434,True,False,
482620,37.6254196 -122.401016,2008-06-04,263,True,False,
482620,37.7832985 -122.398399,2008-06-04,263,True,False,
482620,37.7786407 -122.40023,2008-06-04,263,True,False,
482620,37.7013702 -122.393349,2008-06-04,263,True,False,
482620,37.7844391 -122.399857,2008-06-04,263,True,False,
482620,37.7811394 -122.396057,2008-06-04,263,True,False,
516178,37.6173592 -122.387299,2008-05-21,284,True,False,airport
516178,37.7293205 -122.403351,2008-05-21,284,True,False,intersection_101_280
516178,37.6649017 -122.397476,2008-05-21,284,True,False,
516178,37.7551918 -122.402977,2008-05-21,284,True,False,
516178,37.7682304 -122.405006,2008-05-21,284,True,False,
516178,37.7784386 -122.405762,2008-05-21,284,True,False,
796804,37.7571411 -122.403603,2008-06-04,435,True,False,
174741,37.6301193 -122.401993,2008-05-30,96,True,False,
174741,37.6168518 -122.397972,2008-05-30,96,True,False,
174741,37.7657318 -122.404793,2008-05-30,96,True,False,
174741,37.7545319 -122.402931,2008-05-30,96,True,False,
869870,37.7665787 -122.404907,2008-06-08,474,True,False,
794888,37.7279015 -122.402634,2008-05-29,434,True,False,intersection_101_280
794888,37.6258812 -122.401123,2008-05-29,434,True,False,
794888,37.7789116 -122.401611,2008-05-29,434,True,False,
869457,37.7832909 -122.407143,2008-05-31,474,True,False,mall
869648,37.7830009 -122.406059,2008-06-04,474,True,False,mall
557807,37.7843895 -122.407928,2008-06-03,305,True,False,mall
869457,37.7838707 -122.408211,2008-05-31,474,True,False,mall
869457,37.7857513 -122.408058,2008-05-31,474,True,False,mall
869870,37.782341 -122.404358,2008-06-08,474,True,False,mall
331711,37.7854614 -122.404419,2008-05-18,182,True,False,mall
688578,37.7849503 -122.408447,2008-06-08,378,True,False,mall
316925,37.7849884 -122.403992,2008-05-21,175,True,False,mall
688578,37.7833099 -122.40773,2008-06-08,378,True,False,mall
934795,37.7844391 -122.404572,2008-05-31,508,True,False,mall
557807,37.6144218 -122.385818,2008-06-03,305,True,False,airport
869648,37.6176682 -122.386147,2008-06-04,474,True,False,airport
399180,37.6157608 -122.384651,2008-06-04,215,True,False,airport
74117,37.6161385 -122.388222,2008-05-30,41,True,False,airport
493220,37.616169 -122.38813,2008-05-20,270,True,False,airport
710744,37.6161118 -122.388191,2008-05-28,389,True,False,airport
688578,37.6167984 -122.387573,2008-06-08,378,True,False,airport
316925,37.6156082 -122.390343,2008-05-21,175,True,False,airport
509282,37.7313309 -122.404541,2008-06-03,279,True,False,intersection_101_280
724336,37.6541405 -122.40696,2008-06-06,396,True,False,
724336,37.7789192 -122.410423,2008-06-06,396,True,False,
509282,37.678051 -122.388344,2008-06-02,279,True,False,
541566,37.7357597 -122.40699,2008-06-06,297,True,False,intersection_101_280
541566,37.6591797 -122.404984,2008-06-06,297,True,False,
509282,37.6554108 -122.406723,2008-06-02,279,True,False,
509282,37.7181702 -122.3992,2008-06-03,279,True,False,
509282,37.6415405 -122.405899,2008-06-02,279,True,False,
509282,37.6151085 -122.397346,2008-06-02,279,True,False,
724336,37.7354012 -122.406868,2008-06-06,396,True,False,intersection_101_280
724336,37.7172508 -122.398903,2008-06-06,396,True,False,
724336,37.6769295 -122.388443,2008-06-06,396,True,False,
724336,37.7620888 -122.405609,2008-06-06,396,True,False,
823690,37.7050514 -122.39415,2008-05-20,450,True,False,
823690,37.6281891 -122.402237,2008-05-20,450,True,False,
823690,37.6779289 -122.388329,2008-05-20,450,True,False,
823690,37.7466888 -122.404442,2008-05-20,450,True,False,
823690,37.7715988 -122.406113,2008-05-20,450,True,False,
823690,37.6161308 -122.388168,2008-05-20,450,True,False,airport
823690,37.7332916 -122.40554,2008-05-20,450,True,False,intersection_101_280
823690,37.6412697 -122.405838,2008-05-20,450,True,False,
823690,37.6547089 -122.406891,2008-05-20,450,True,False,
823690,37.7148819 -122.397751,2008-05-20,450,True,False,
109402,37.6164398 -122.388062,2008-06-07,60,True,False,airport
109402,37.6646309 -122.397728,2008-06-07,60,True,False,
107693,37.6278496 -122.401733,2008-06-05,59,True,False,
107693,37.6151199 -122.396851,2008-06-05,59,True,False,
107693,37.7498703 -122.403427,2008-06-05,59,True,False,
763744,37.6763191 -122.388649,2008-06-06,416,True,False,
